Date,FB,TWTR,NFLX,BA,T,MGM,TSLA,sp500
8/22/2018,173.639999,33.810001,344.440002,350.029999,32.68,28.83,321.640015,2861.820068
8/23/2018,172.899994,33.880001,339.170013,347.480011,32.490002,28.549999,320.100006,2856.97998
8/24/2018,174.649994,34.279999,358.820007,349.380005,32.639999,28.5,322.820007,2874.689941
8/27/2018,177.460007,35.889999,364.579987,353.73999,32.830002,29.23,319.269989,2896.73999
8/28/2018,176.259995,35.490002,368.48999,351.209991,32.669998,29.16,311.859985,2897.52002
8/29/2018,175.899994,35.349998,368.040009,350.190002,32.23,29.6,305.01001,2914.040039
8/30/2018,177.639999,35.639999,370.980011,346.899994,31.959999,28.879999,303.149994,2901.129883
8/31/2018,175.729996,35.18,367.679993,342.790009,31.940001,28.99,301.660004,2901.52002
9/4/2018,171.160004,34.84,363.600006,346.25,31.860001,27.959999,288.950012,2896.719971
9/5/2018,167.179993,32.73,341.179993,346.679993,32.02,27.66,280.73999,2888.600098
9/6/2018,162.529999,30.809999,346.459991,351.269989,32.18,27,280.950012,2878.050049
9/7/2018,163.039993,30.49,348.679993,349.279999,32.119999,26.75,263.23999,2871.679932
9/10/2018,164.179993,30.540001,348.410004,341.859985,32.389999,26.950001,285.5,2877.129883
9/11/2018,165.940002,30.889999,355.929993,345.25,32.669998,26.93,279.440002,2887.889893
9/12/2018,162,29.75,369.950012,353.410004,33.419998,27.26,290.540009,2888.919922
9/13/2018,161.360001,30.389999,368.149994,355.459991,33.68,27.48,289.459991,2904.179932
9/14/2018,162.320007,30.120001,364.559998,359.799988,33.599998,27.68,295.200012,2904.97998
9/17/2018,160.580002,28.860001,350.350006,355.959991,33.619999,27.42,294.839996,2888.800049
9/18/2018,160.300003,29.219999,367.649994,363.579987,33.720001,27.59,284.959991,2904.310059
9/19/2018,163.059998,29.52,366.959991,365.220001,33.369999,28.370001,299.019989,2907.949951
9/20/2018,166.020004,29.85,365.359985,367.459991,33.439999,28.530001,298.329987,2930.75
9/21/2018,162.929993,28.5,361.190002,372.230011,33.779999,28.49,299.100006,2929.669922
9/24/2018,165.410004,28.6,369.609985,367.98999,33.91,27.91,299.679993,2919.370117
9/25/2018,164.910004,29.110001,369.429993,367.230011,33.759998,27.870001,300.98999,2915.560059
9/26/2018,166.949997,29.01,377.880005,365.029999,33.349998,27.6,309.579987,2905.969971
9/27/2018,168.839996,29.42,380.709991,367.390015,33.419998,27.719999,307.519989,2914
9/28/2018,164.460007,28.459999,374.130005,371.899994,33.580002,27.91,264.769989,2913.97998
10/1/2018,162.440002,28.309999,381.429993,382.290009,33.490002,26.93,310.700012,2924.590088
10/2/2018,159.330002,28.190001,377.140015,386.369995,33.919998,26.82,301.019989,2923.429932
10/3/2018,162.429993,29.01,377.049988,392.299988,33.919998,27.530001,294.799988,2925.51001
10/4/2018,158.850006,28.23,363.649994,389.98999,34.119999,26.91,281.829987,2901.610107
10/5/2018,157.330002,28.389999,351.350006,386.470001,33.990002,26.24,261.950012,2885.570068
10/8/2018,157.25,28.450001,349.100006,385.769989,34.110001,26.469999,250.559998,2884.429932
10/9/2018,157.899994,29.27,355.709991,385.440002,33.5,27.34,262.799988,2880.340088
10/10/2018,151.380005,26.790001,325.890015,367.470001,32.849998,26.23,256.880005,2785.679932
10/11/2018,153.350006,27,321.100006,358.109985,31.75,25.950001,252.229996,2728.370117
10/12/2018,153.740005,27.99,339.559998,360.109985,32.25,26.450001,258.779999,2767.129883
10/15/2018,153.520004,28.610001,333.130005,358.880005,32.360001,26.790001,259.589996,2750.790039
10/16/2018,158.779999,29.870001,346.399994,368.25,32.389999,27.610001,276.589996,2809.919922
10/17/2018,159.419998,29.549999,364.700012,365.5,32.57,27.92,271.779999,2809.209961
10/18/2018,154.919998,29.290001,346.709991,359.350006,32.5,27.33,263.910004,2768.780029
10/19/2018,154.050003,28.83,332.670013,356.26001,32.869999,26.65,260,2767.780029
10/22/2018,154.779999,29.18,329.540009,355.980011,32.669998,26.1,260.950012,2755.879883
10/23/2018,154.389999,28.77,333.160004,350.049988,33.02,25.32,294.140015,2740.689941
10/24/2018,146.039993,27.540001,301.829987,354.649994,30.360001,24.209999,288.5,2656.100098
10/25/2018,150.949997,31.799999,312.869995,363.769989,29.98,25.299999,314.859985,2705.570068
10/26/2018,145.369995,32.360001,299.829987,359.269989,29.09,24.940001,330.899994,2658.689941
10/29/2018,142.089996,32.389999,284.839996,335.589996,29.639999,24.23,334.850006,2641.25
10/30/2018,146.220001,33.860001,285.809998,349.910004,30.469999,25.190001,329.899994,2682.629883
10/31/2018,151.789993,34.75,301.779999,354.859985,30.68,26.68,337.320007,2711.73999
11/1/2018,151.75,34.619999,317.380005,363.070007,30.49,27.9,344.279999,2740.370117
11/2/2018,150.350006,34.299999,309.100006,357.75,30.52,28.17,346.410004,2723.060059
11/5/2018,148.679993,34.02,315.440002,361.980011,30.629999,27.620001,341.399994,2738.310059
11/6/2018,149.940002,34.419998,310.839996,366.470001,30.959999,27.379999,341.059998,2755.449951
11/7/2018,151.529999,34.990002,327.5,372.019989,31.1,27.93,348.160004,2813.889893
11/8/2018,147.869995,34.18,317.920013,370.769989,31.040001,26.950001,351.399994,2806.830078
11/9/2018,144.960007,34.080002,303.470001,369.339996,30.690001,25.540001,350.51001,2781.01001
11/12/2018,141.550003,32.009998,294.070007,357.029999,30.780001,25.18,331.279999,2726.219971
11/13/2018,142.160004,32.490002,294.399994,349.51001,30.33,25.73,338.730011,2722.179932
11/14/2018,144.220001,32.91,286.730011,344.720001,30.51,25.940001,344,2701.580078
11/15/2018,143.850006,33.150002,290.059998,341.570007,30.120001,26.4,348.440002,2730.199951
11/16/2018,139.529999,33.669998,286.209991,335.950012,30.290001,26.58,354.309998,2736.27002
11/19/2018,131.550003,31.98,270.600006,320.940002,30.35,25.67,353.470001,2690.72998
11/20/2018,132.429993,31.059999,266.980011,317.700012,29.42,25.110001,347.48999,2641.889893
11/21/2018,134.820007,31.610001,262.130005,317.320007,29.77,26.059999,338.190002,2649.929932
11/23/2018,131.729996,31.120001,258.820007,312.320007,29.360001,25.809999,325.829987,2632.560059
11/26/2018,136.380005,32.82,261.429993,316.359985,29.950001,27.110001,346,2673.449951
11/27/2018,135,32.610001,266.630005,318.029999,30.440001,27.43,343.920013,2682.169922
11/28/2018,136.759995,32.73,282.649994,333.5,30.74,27.780001,347.869995,2743.790039
11/29/2018,138.679993,31.299999,288.75,342.559998,30.57,27.32,341.170013,2737.800049
11/30/2018,140.610001,31.450001,286.130005,346.76001,31.24,26.959999,350.480011,2760.169922
12/3/2018,141.089996,33.66,290.299988,359.959991,31.709999,28.02,358.48999,2790.370117
12/4/2018,137.929993,32.560001,275.329987,342.5,30.73,27,359.700012,2700.060059
12/6/2018,139.630005,32.959999,282.880005,331.899994,30.530001,27.42,363.059998,2695.949951
12/7/2018,137.419998,32.830002,265.140015,323.220001,30.139999,25.99,357.970001,2633.080078
12/10/2018,141.850006,33.43,269.700012,326.350006,29.91,25.82,365.149994,2637.719971
12/11/2018,142.080002,34.450001,265.320007,322.029999,29.700001,25.629999,366.76001,2636.780029
12/12/2018,144.5,36.25,274.880005,326.690002,30.16,26.870001,366.600006,2651.070068
12/13/2018,145.009995,35.889999,276.019989,325.470001,29.91,26.639999,376.790009,2650.540039
12/14/2018,144.059998,35.869999,266.839996,318.75,30.219999,26.459999,365.709991,2599.949951
12/17/2018,140.190002,33.43,262.799988,316.130005,29.860001,25.610001,348.420013,2545.939941
12/18/2018,143.660004,33.740002,270.940002,328.059998,29.75,25.709999,337.029999,2546.159912
12/19/2018,133.240005,32.93,266.769989,319.549988,29.82,24.51,332.970001,2506.959961
12/20/2018,133.399994,29.290001,260.579987,313.049988,28.65,23.52,315.380005,2467.419922
12/21/2018,124.949997,27.309999,246.389999,304.549988,28.309999,22.379999,319.769989,2416.620117
12/24/2018,124.059998,26.450001,233.880005,294.160004,27.360001,21.84,295.390015,2351.100098
12/26/2018,134.179993,28.66,253.669998,313.929993,28.08,23.200001,326.089996,2467.699951
12/27/2018,134.520004,28.68,255.570007,317.140015,28.15,23.74,316.130005,2488.830078
12/28/2018,133.199997,28.43,256.079987,316.380005,28.459999,23.73,333.869995,2485.73999
12/31/2018,131.089996,28.74,267.660004,322.5,28.540001,24.26,332.799988,2506.850098
1/2/2019,135.679993,28.809999,267.660004,323.809998,29.540001,25.190001,310.119995,2510.030029
1/3/2019,131.740005,27.99,271.200012,310.899994,29.58,24.700001,300.359985,2447.889893
1/4/2019,137.949997,29.950001,297.570007,327.079987,30.34,25.77,317.690002,2531.939941
1/7/2019,138.050003,31.34,315.339996,328.109985,30.889999,26.51,334.959991,2549.689941
1/8/2019,142.529999,31.799999,320.269989,340.529999,31.280001,27.209999,335.350006,2574.409912
1/9/2019,144.229996,32.25,319.959991,343.829987,30.1,27.610001,338.529999,2584.959961
1/10/2019,144.199997,33.09,324.660004,352.609985,30.4,28,344.970001,2596.639893
1/11/2019,143.800003,32.869999,337.589996,352.899994,30.870001,28,347.26001,2596.26001
1/14/2019,145.389999,32.369999,332.940002,350.359985,30.620001,27.4,334.399994,2582.610107
1/15/2019,148.949997,33.02,354.640015,352.23999,30.6,27.34,344.429993,2610.300049
1/16/2019,147.539993,32.470001,351.390015,352.059998,30.559999,27.48,346.049988,2616.100098
1/17/2019,148.300003,32.849998,353.190002,359.089996,30.639999,27.74,347.309998,2635.959961
1/18/2019,150.039993,33.27,339.100006,364.730011,30.959999,28.559999,302.26001,2670.709961
1/22/2019,147.570007,32.25,325.160004,357.899994,30.58,27.870001,298.920013,2632.899902
1/23/2019,144.300003,30.969999,321.98999,358.609985,30.889999,27.809999,287.589996,2638.699951
1/24/2019,145.830002,31.610001,326.670013,358.269989,30.6,27.889999,291.51001,2642.330078
1/25/2019,149.009995,32.900002,338.049988,364.200012,30.66,28.700001,297.040009,2664.76001
1/28/2019,147.470001,33.130001,335.660004,362.970001,30.67,28.459999,296.380005,2643.850098
1/29/2019,144.190002,31.639999,328.899994,364.910004,30.700001,28.360001,297.459991,2640
1/30/2019,150.419998,32.259998,340.660004,387.720001,29.370001,28.99,308.769989,2681.050049
1/31/2019,166.690002,33.560001,339.5,385.619995,30.059999,29.440001,307.019989,2704.100098
2/1/2019,165.710007,33.189999,339.850006,387.429993,30,29.75,312.209991,2706.530029
2/4/2019,169.25,33.939999,351.339996,397,29.610001,29.549999,312.890015,2724.870117
2/5/2019,171.160004,34.369999,355.809998,410.179993,29.629999,29.51,321.350006,2737.699951
2/6/2019,170.490005,34.16,352.190002,411.109985,29.559999,29.610001,317.220001,2731.610107
2/7/2019,166.380005,30.799999,344.709991,405.170013,29.450001,28.9,307.51001,2706.050049
2/8/2019,167.330002,30.01,347.570007,404.910004,29.549999,28.969999,305.799988,2707.879883
2/11/2019,165.789993,30.23,345.730011,403.950012,29.709999,28.99,312.839996,2709.800049
2/12/2019,165.039993,30.389999,359.970001,410.720001,29.809999,28.870001,311.809998,2744.72998
2/13/2019,164.070007,31.120001,351.769989,410.579987,29.84,29.23,308.170013,2753.030029
2/14/2019,163.949997,30.959999,359.070007,409.820007,29.790001,27.370001,303.769989,2745.72998
2/15/2019,162.5,31.23,356.869995,417.970001,30.469999,28.209999,307.880005,2775.600098
2/19/2019,162.289993,31.65,361.920013,416.26001,30.629999,28.469999,305.640015,2779.76001
2/20/2019,162.559998,31.370001,359.910004,421.549988,30.85,28.809999,302.559998,2784.699951
2/21/2019,160.039993,30.76,356.970001,417.579987,30.83,28.35,291.230011,2774.879883
2/22/2019,161.889999,31.709999,363.019989,424.049988,31.15,27.709999,294.709991,2792.669922
2/25/2019,164.619995,31.99,363.910004,426.869995,31.129999,27.700001,298.769989,2796.110107
2/26/2019,164.130005,31.01,364.970001,426.769989,31.219999,27.68,297.859985,2793.899902
2/27/2019,162.809998,30.41,362.869995,435.440002,31.059999,27.16,314.73999,2792.379883
2/28/2019,161.449997,30.780001,358.100006,439.959991,31.120001,26.75,319.880005,2784.48999
3/1/2019,162.279999,30.620001,357.320007,440.619995,30.82,26.98,294.790009,2803.689941
3/4/2019,167.369995,30.5,351.040009,432.690002,29.98,26.84,285.359985,2792.810059
3/5/2019,171.259995,31.030001,354.299988,430.119995,29.950001,26.889999,276.540009,2789.649902
3/6/2019,172.509995,30.799999,359.609985,424.459991,29.809999,26.969999,276.23999,2771.449951
3/7/2019,169.130005,30.120001,352.600006,422.559998,29.92,26.450001,276.589996,2748.929932
3/8/2019,169.600006,30.040001,349.600006,422.540009,29.959999,26.5,284.140015,2743.070068
3/11/2019,172.070007,30.870001,358.859985,400.01001,30.219999,26.57,290.920013,2783.300049
3/12/2019,171.919998,31.16,356.269989,375.410004,30.629999,26.610001,283.359985,2791.52002
3/13/2019,173.369995,31.299999,361.209991,377.140015,30.280001,26.57,288.959991,2810.919922
3/14/2019,170.169998,31.030001,358.820007,373.299988,30.280001,26.450001,289.959991,2808.47998
3/15/2019,165.979996,31.219999,361.459991,378.98999,30.67,26.02,275.429993,2822.47998
3/18/2019,160.470001,31.08,363.440002,372.279999,30.799999,26.25,269.48999,2832.939941
3/19/2019,161.570007,31.27,358.779999,373.429993,30.68,26.57,267.470001,2832.570068
3/20/2019,165.440002,32.57,375.220001,376.160004,30.51,26.25,273.600006,2824.22998
3/21/2019,166.080002,32.610001,377.869995,372.700012,31.059999,26.9,274.019989,2854.879883
3/22/2019,164.339996,33.02,361.01001,362.170013,31.07,26.09,264.529999,2800.709961
3/25/2019,166.289993,32.59,366.230011,370.459991,30.77,25.75,260.420013,2798.360107
3/26/2019,167.679993,33.060001,359.970001,370.380005,31.389999,25.780001,267.769989,2818.459961
3/27/2019,165.869995,32.279999,353.369995,374.209991,31.4,25,274.829987,2805.370117
3/28/2019,165.550003,32.869999,354.609985,374.440002,31.01,25.459999,278.619995,2815.439941
3/29/2019,166.690002,32.880001,356.559998,381.420013,31.360001,25.66,279.859985,2834.399902
4/1/2019,168.699997,33.439999,366.959991,391.540009,31.950001,26.59,289.179993,2867.189941
4/2/2019,174.199997,33.75,367.720001,390.75,31.629999,26.77,285.880005,2867.23999
4/3/2019,173.539993,34.380001,369.75,384.73999,31.870001,27,291.809998,2873.399902
4/4/2019,176.020004,34.419998,367.880005,395.859985,31.98,27.15,267.779999,2879.389893
4/5/2019,175.720001,34.720001,365.48999,391.929993,32.349998,27.440001,274.959991,2892.73999
4/8/2019,174.929993,34.860001,361.410004,374.519989,32.389999,27.559999,273.200012,2895.77002
4/9/2019,177.580002,35.139999,364.709991,369.040009,31.75,26.48,272.309998,2878.199951
4/10/2019,177.820007,34.75,363.920013,364.940002,31.879999,26.639999,276.059998,2888.209961
4/11/2019,177.509995,34.580002,367.649994,370.160004,32.200001,26.940001,268.420013,2888.320068
4/12/2019,179.100006,34.369999,351.140015,379.640015,32.200001,27.35,267.700012,2907.409912
4/15/2019,179.649994,34.709999,348.869995,375.459991,32.02,27.280001,266.380005,2905.580078
4/16/2019,178.869995,34.459999,359.459991,381.720001,32.25,27.440001,273.359985,2907.060059
4/17/2019,178.779999,34.48,354.73999,377.519989,31.950001,27.559999,271.230011,2900.449951
4/18/2019,178.279999,34.400002,360.350006,380.070007,32.029999,27.52,273.26001,2905.030029
4/22/2019,181.440002,34.389999,377.339996,375.170013,32.080002,27.200001,262.75,2907.969971
4/23/2019,183.779999,39.77,381.890015,374.019989,32.099998,27.51,263.899994,2933.679932
4/24/2019,182.580002,39.290001,374.230011,375.459991,30.790001,27.790001,258.660004,2927.25
4/25/2019,193.259995,38.48,368.329987,382.799988,30.34,27.75,247.630005,2926.169922
4/26/2019,191.490005,38.669998,374.850006,380.790009,30.68,28.309999,235.139999,2939.879883
4/29/2019,194.779999,39.779999,371.829987,379.049988,30.879999,28.6,241.470001,2943.030029
4/30/2019,193.399994,39.91,370.540009,377.690002,30.959999,26.629999,238.690002,2945.830078
5/1/2019,193.029999,39.290001,378.809998,376.799988,30.790001,25.84,234.009995,2923.72998
5/2/2019,192.529999,39.950001,379.059998,375.799988,30.620001,25.67,244.100006,2917.52002
5/3/2019,195.470001,40.799999,385.029999,376.459991,30.700001,25.99,255.029999,2945.639893
5/6/2019,193.880005,40.23,378.670013,371.600006,30.59,25.5,255.339996,2932.469971
5/7/2019,189.770004,38.619999,370.459991,357.230011,30.530001,24.870001,247.059998,2884.050049
5/8/2019,189.539993,38.580002,364.369995,359.75,30.299999,25.67,244.839996,2879.419922
5/9/2019,188.649994,38.790001,362.75,354.130005,30.379999,25.549999,241.979996,2870.719971
5/10/2019,188.339996,38.450001,361.040009,354.670013,30.620001,25.629999,239.520004,2881.399902
5/13/2019,181.539993,36.59,345.26001,337.369995,30.469999,25.360001,227.009995,2811.870117
5/14/2019,180.729996,36.93,345.609985,343.040009,31.09,25.93,232.309998,2834.409912
5/15/2019,186.270004,37.900002,354.98999,345.640015,31.25,26.1,231.949997,2850.959961
5/16/2019,186.990005,38.299999,359.309998,353.809998,31.620001,26.530001,228.330002,2876.320068
5/17/2019,185.300003,37.5,354.450012,355.019989,31.799999,25.889999,211.029999,2859.530029
5/20/2019,182.720001,37.150002,348.109985,352.790009,32.189999,25.35,205.360001,2840.22998
5/21/2019,184.820007,37.470001,354.269989,358.75,32.41,25.780001,205.080002,2864.360107
5/22/2019,185.320007,38.580002,359.730011,352.779999,32.279999,25.82,192.729996,2856.27002
5/23/2019,180.869995,37.189999,352.209991,350.549988,32.139999,25.370001,195.490005,2822.23999
5/24/2019,181.059998,37.41,354.390015,354.899994,32.27,25.540001,190.630005,2826.060059
5/28/2019,184.309998,37.290001,355.059998,354.880005,31.93,25.32,188.699997,2802.389893
5/29/2019,182.190002,36.849998,349.190002,348.799988,31.91,25.360001,189.860001,2783.02002
5/30/2019,183.009995,37.139999,351.850006,349.869995,31.860001,25.34,188.220001,2788.860107
5/31/2019,177.470001,36.439999,343.279999,341.609985,30.58,24.82,185.160004,2752.060059
6/3/2019,164.149994,34.43,336.630005,338.890015,31.09,23.870001,178.970001,2744.449951
6/4/2019,167.5,36.099998,353.399994,344.619995,31.48,25.639999,193.600006,2803.27002
6/5/2019,168.169998,36.330002,355.730011,348.75,31.68,25.959999,196.589996,2826.149902
6/6/2019,168.330002,36.59,357.130005,350.640015,32.099998,26.49,205.949997,2843.48999
6/7/2019,173.350006,37.93,360.869995,353.700012,32.490002,26.280001,204.5,2873.340088
6/10/2019,174.820007,37.639999,352.01001,353.799988,31.93,27.42,212.880005,2886.72998
6/11/2019,178.100006,37.209999,351.269989,349.329987,32.110001,27.969999,217.100006,2885.719971
6/12/2019,175.039993,37.490002,345.559998,347.029999,32.18,27.700001,209.259995,2879.840088
6/13/2019,177.470001,36.34,343.429993,348.859985,32.290001,27.719999,213.910004,2891.639893
6/14/2019,181.330002,36.150002,339.730011,347.160004,32.349998,27.66,214.919998,2886.97998
6/17/2019,189.009995,36.439999,350.619995,354.899994,32.299999,27.549999,225.029999,2889.669922
6/18/2019,188.470001,36.650002,357.119995,373.959991,32.439999,28.219999,224.740005,2917.75
6/19/2019,187.479996,36.290001,363.519989,368.559998,32.41,27.74,226.429993,2926.459961
6/20/2019,189.529999,35.439999,365.209991,374.880005,32.540001,28.01,219.619995,2954.179932
6/21/2019,191.139999,35.02,369.209991,371.839996,32.450001,27.700001,221.860001,2950.459961
6/24/2019,192.600006,35.580002,371.040009,373.98999,32.580002,27.92,223.639999,2945.350098
6/25/2019,188.839996,34.720001,360.299988,369.320007,32.549999,27.620001,219.759995,2917.379883
6/26/2019,187.660004,35.220001,362.200012,374.940002,32.529999,27.870001,219.270004,2913.780029
6/27/2019,189.5,34.75,370.019989,364.019989,32.98,28.440001,222.839996,2924.919922
6/28/2019,193,34.900002,367.320007,364.01001,33.509998,28.57,223.460007,2941.76001
7/1/2019,193,36.080002,374.600006,356.459991,33.43,28.690001,227.169998,2964.330078
7/2/2019,195,36.220001,375.429993,354.160004,33.84,28.879999,224.550003,2973.01001
7/3/2019,197.199997,36.02,381.720001,354.470001,33.98,28.889999,234.899994,2995.820068
7/5/2019,196.399994,36.25,380.549988,355.859985,34.299999,29.23,233.100006,2990.409912
7/8/2019,195.759995,36.450001,376.160004,351.119995,34.25,28.9,230.339996,2975.949951
7/9/2019,199.210007,37.650002,379.929993,353.089996,33.540001,29.23,230.059998,2979.629883
7/10/2019,202.729996,37.470001,381,352.299988,33.759998,29.129999,238.919998,2993.070068
7/11/2019,201.229996,37.209999,379.5,359,33.459999,28.790001,238.600006,2999.909912
7/12/2019,204.869995,37.84,373.25,365.329987,33.650002,29.02,245.080002,3013.77002
7/15/2019,203.910004,38.68,366.600006,361.609985,33.709999,29.379999,253.5,3014.300049
7/16/2019,203.839996,37.990002,365.98999,362.75,33.580002,29.41,252.380005,3004.040039
7/17/2019,201.800003,37.700001,362.440002,369.519989,33.259998,28.860001,254.860001,2984.419922
7/18/2019,200.779999,37.66,325.209991,361.109985,33.09,28.76,253.539993,2995.110107
7/19/2019,198.360001,36.77,315.100006,377.359985,32.790001,28.59,258.179993,2976.610107
7/22/2019,202.320007,37.580002,310.619995,373.420013,32.130001,28.35,255.679993,2985.030029
7/23/2019,202.360001,37.900002,307.299988,373.070007,32.09,29.200001,260.170013,3005.469971
7/24/2019,204.660004,38.73,317.940002,361.429993,33.240002,29.709999,264.880005,3019.560059
7/25/2019,200.710007,38.119999,326.459991,348.089996,33.810001,29.370001,228.820007,3003.669922
7/26/2019,199.75,41.52,335.779999,345,34.150002,30.469999,228.039993,3025.860107
7/29/2019,195.940002,41.5,332.700012,340.209991,34.34,30.469999,235.770004,3020.969971
7/30/2019,197.039993,41,325.929993,347.459991,34.18,30.549999,242.259995,3013.179932
7/31/2019,194.229996,42.310001,322.98999,341.179993,34.049999,30.02,241.610001,2980.379883
8/1/2019,192.729996,42.080002,319.5,334.290009,34.119999,29.4,233.850006,2953.560059
8/2/2019,189.020004,42.849998,318.829987,339.559998,34.169998,28.65,234.339996,2932.050049
8/5/2019,181.729996,40.369999,307.630005,331.059998,33.490002,27.940001,228.320007,2844.73999
8/6/2019,184.509995,41.32,310.100006,332.450012,33.959999,28.23,230.75,2881.77002
8/7/2019,185.149994,41.73,304.290009,331.380005,34.060001,28.27,233.419998,2883.97998
8/8/2019,190.160004,42.07,315.899994,336.350006,34.540001,28.9,238.300003,2938.090088
8/9/2019,187.850006,41.529999,308.929993,337.549988,34.540001,28.85,235.009995,2918.649902
8/12/2019,185.369995,40.48,310.829987,332.940002,34.48,28.43,229.009995,2882.699951
8/13/2019,188.449997,41.810001,312.279999,332.859985,34.860001,28.860001,235,2926.320068
8/14/2019,179.710007,40.650002,299.109985,320.420013,34.09,27.74,219.619995,2840.600098
8/15/2019,182.589996,40.09,295.76001,328,34.34,27.93,215.639999,2847.600098
8/16/2019,183.699997,40.580002,302.799988,330.450012,34.970001,28.309999,219.940002,2888.679932
8/19/2019,186.169998,41.700001,309.380005,333.779999,35.380001,28.77,226.830002,2923.649902
8/20/2019,183.809998,42.290001,298.98999,331.75,34.98,28.809999,225.860001,2900.51001
8/21/2019,183.550003,42.799999,297.809998,339.98999,35.16,28.51,220.830002,2924.429932
8/22/2019,182.039993,42.18,296.929993,354.410004,35.389999,28.51,222.149994,2922.949951
8/23/2019,177.75,41,291.440002,356.01001,34.82,27.780001,211.399994,2847.110107
8/26/2019,180.360001,41.439999,294.980011,359.040009,34.93,28.040001,215,2878.379883
8/27/2019,181.300003,42.139999,291.029999,354.730011,34.720001,27.889999,214.080002,2869.159912
8/28/2019,181.759995,41.68,291.769989,359.970001,34.959999,28.139999,215.589996,2887.939941
8/29/2019,185.570007,42.490002,296.779999,362.73999,35.150002,28.15,221.710007,2924.580078
8/30/2019,185.669998,42.650002,293.75,364.089996,35.259998,28.059999,225.610001,2926.459961
9/3/2019,182.389999,41.959999,289.290009,354.420013,35.380001,27.09,225.009995,2906.27002
9/4/2019,187.139999,43.360001,291.519989,356.529999,35.720001,27.48,220.679993,2937.780029
9/5/2019,190.899994,45.299999,293.25,360.299988,35.889999,27.98,229.580002,2976
9/6/2019,187.490005,45.419998,290.170013,363,36.25,28.299999,227.449997,2978.709961
9/9/2019,188.759995,44.259998,294.339996,358.779999,36.790001,28.4,231.789993,2978.429932
9/10/2019,186.169998,43.25,287.98999,369.48999,37.580002,28.799999,235.539993,2979.389893
9/11/2019,188.490005,43.25,288.269989,382.940002,38.740002,28.75,247.100006,3000.929932
9/12/2019,187.470001,43.200001,288.859985,375.630005,38.380001,29.17,245.869995,3009.570068
9/13/2019,187.190002,42.630001,294.149994,379.76001,37.91,29.07,245.199997,3007.389893
9/16/2019,186.220001,42.759998,294.290009,378.850006,37.310001,29.690001,242.809998,2997.959961
9/17/2019,188.080002,43.240002,298.600006,384.200012,37.16,29.6,244.789993,3005.699951
9/18/2019,188.139999,43.240002,291.559998,386.410004,36.759998,29.51,243.490005,3006.72998
9/19/2019,190.139999,42.93,286.600006,384.440002,37.150002,29.059999,246.600006,3006.790039
9/20/2019,189.929993,43.23,270.75,379.390015,37.91,28.85,240.619995,2992.070068
9/23/2019,186.820007,43.380001,265.920013,377.029999,37.599998,28.620001,241.229996,2991.780029
9/24/2019,181.279999,41.419998,254.589996,381.649994,37.380001,28.4,223.210007,2966.600098
9/25/2019,182.800003,42.5,264.75,386.200012,37.380001,28.27,228.699997,2984.870117
9/26/2019,180.110001,42.439999,263.309998,386.890015,37.380001,27.68,242.559998,2977.620117
9/27/2019,177.100006,41.349998,263.079987,382.859985,37.43,27.27,242.130005,2961.790039
9/30/2019,178.080002,41.200001,267.619995,380.470001,37.84,27.719999,240.869995,2976.73999
10/1/2019,175.809998,40.25,269.579987,374.940002,37.41,27.68,244.690002,2940.25
10/2/2019,174.600006,39.700001,268.029999,367.359985,37.080002,27.110001,243.130005,2887.610107
10/3/2019,179.380005,40,268.149994,372.070007,37.189999,27.25,233.029999,2910.629883
10/4/2019,180.449997,40.360001,272.790009,375.700012,37.509998,27.290001,231.429993,2952.01001
10/7/2019,179.679993,40.799999,274.459991,376.540009,37.66,27.25,237.720001,2938.790039
10/8/2019,177.75,39.700001,270.720001,374.100006,37.48,26.35,240.050003,2893.060059
10/9/2019,179.850006,39.5,267.529999,374.959991,37.049999,26.799999,244.529999,2919.399902
10/10/2019,180.029999,39.540001,280.480011,371,37.419998,27.43,244.740005,2938.129883
10/11/2019,184.190002,40.360001,282.929993,374.920013,37.580002,28.08,247.889999,2970.27002
10/14/2019,183.279999,39.779999,285.529999,373.179993,37.470001,27.969999,256.959991,2966.149902
10/15/2019,188.889999,40.279999,284.25,370.959991,37.900002,27.870001,257.890015,2995.679932
10/16/2019,189.550003,39.91,286.279999,372.429993,37.790001,27.43,259.75,2989.689941
10/17/2019,190.389999,39.610001,293.350006,369.059998,37.810001,27.639999,261.970001,2997.949951
10/18/2019,185.850006,38.990002,275.299988,344,38.470001,27.870001,256.950012,2986.199951
10/21/2019,189.759995,40.09,278.049988,331.059998,38.23,28,253.5,3006.719971
10/22/2019,182.339996,38.810001,266.690002,337,38.169998,27.709999,255.580002,2995.98999
10/23/2019,186.149994,38.830002,271.269989,340.5,37.740002,28.030001,254.679993,3004.52002
10/24/2019,186.380005,30.75,271.5,344.549988,36.82,28.219999,299.679993,3010.290039
10/25/2019,187.889999,30.299999,276.820007,339.829987,36.91,28.15,328.130005,3022.550049
10/28/2019,189.399994,30.059999,281.859985,340.880005,38.490002,28.549999,327.709991,3039.419922
10/29/2019,189.309998,29.85,281.209991,348.929993,38.060001,28.530001,316.220001,3036.889893
10/30/2019,188.25,29.860001,291.450012,346.059998,38.200001,28.629999,315.01001,3046.77002
10/31/2019,191.649994,29.969999,287.410004,339.910004,38.490002,28.5,314.920013,3037.560059
